fecha	hora	precio_md
2016-08-31	17	45.65
2016-08-31	18	44.82
2016-08-31	22	45.82
2016-08-31	1	43.3
2016-08-31	2	41.95
2016-08-31	8	43.35
2016-08-31	3	40
2016-08-31	5	38.76
2016-08-31	7	43.35
2016-08-31	14	46.6
2016-08-31	15	46
2016-08-31	19	44.35
2016-08-31	20	45.66
2016-08-31	21	45.65
2016-08-31	23	43.35
2016-09-01	4	35.26
2016-09-01	12	45.69
2016-09-01	17	44.35
2016-09-01	18	45.22
2016-09-01	22	47.19
2016-09-01	6	35.47
2016-09-01	9	45
2016-09-01	10	46.7
2016-09-01	11	46.7
2016-09-01	13	45.15
2016-09-01	16	43.6
2016-09-01	24	41.24
2016-09-01	3	35.26
2016-09-01	5	35.26
2016-09-01	7	39.6
2016-09-01	14	45.68
2016-09-01	15	44.78
2016-09-01	19	45.69
2016-09-01	20	45.76
2016-09-01	21	46.74
2016-09-01	23	44.4
2016-09-01	1	37.76
2016-09-01	2	36
2016-09-01	8	44.4
2016-09-02	6	43.6
2016-09-02	9	47
2016-09-02	10	47.5
2016-09-02	11	47.19
2016-09-02	13	47.19
2016-09-02	16	45.76
2016-09-02	24	43.1
2016-09-02	4	42.8
2016-09-02	12	46.89
2016-09-02	17	45.69
2016-09-02	18	45.68
2016-09-02	22	47.19
2016-09-02	1	45.02
2016-09-02	2	44
2016-09-02	8	46.69
2016-09-02	3	43.35
2016-09-02	5	42.65
2016-09-02	7	46
2016-09-02	14	47.19
2016-09-02	15	46.2
2016-09-02	19	45.5
2016-09-02	20	45.51
2016-09-02	21	46.69
2016-09-02	23	45.59
2016-09-03	4	43.27
2016-09-03	12	42.74
2016-09-03	17	38.66
2016-09-03	18	38.74
2016-09-03	22	46.69
2016-09-03	6	43.35
2016-09-03	9	41.5
2016-09-03	10	43.82
2016-09-03	11	43.35
2016-09-03	13	42.21
2016-09-03	16	40
2016-09-03	24	43.35
2016-09-03	3	43.49
2016-09-03	5	43.35
2016-09-03	7	43.53
2016-09-03	14	42
2016-09-03	15	41.5
2016-09-03	19	40.45
2016-09-03	20	43
2016-09-03	21	45.44
2016-09-03	23	44.69
2016-09-03	1	44.69
2016-09-03	2	43.6
2016-09-03	8	43.1
2016-09-04	4	41.95
2016-09-04	12	41.4
2016-09-04	17	36.96
2016-09-04	18	36.96
2016-09-04	22	48
2016-09-04	6	40.5
2016-09-04	9	39
2016-09-04	10	43
2016-09-04	11	42
2016-09-04	13	41.37
2016-09-04	16	37.95
2016-09-04	24	45.51
2016-09-04	3	43.35
2016-09-04	5	40.92
2016-09-04	7	40.65
2016-09-04	14	41.9
2016-09-04	15	40.96
2016-09-04	19	36.85
2016-09-04	20	39.53
2016-09-04	21	45.11
2016-09-04	23	46.89
2016-09-04	1	43.35
2016-09-04	2	43.35
2016-09-04	8	40.45
2016-09-05	4	42.26
2016-09-05	12	50.33
2016-09-05	17	47.25
2016-09-05	18	47.75
2016-09-05	22	50.6
2016-09-05	6	43.49
2016-09-05	9	47.98
2016-09-05	10	51.03
2016-09-05	11	50.86
2016-09-05	13	49.14
2016-09-05	16	47.25
2016-09-05	24	45.35
2016-09-05	3	43.02
2016-09-05	5	41.95
2016-09-05	7	45.69
2016-09-05	14	48.81
2016-09-05	15	47.83
2016-09-05	19	47.87
2016-09-05	20	48.02
2016-09-05	21	51.01
2016-09-05	23	46.89
2016-09-05	1	45.37
2016-09-05	2	44
2016-09-05	8	47.19
2016-09-06	6	45.37
2016-09-06	9	48.48
2016-09-06	10	49.89
2016-09-06	11	49.36
2016-09-06	13	49.21
2016-09-06	16	47.87
2016-09-06	24	45.69
2016-09-06	4	45.6
2016-09-06	12	49.21
2016-09-06	17	47.69
2016-09-06	18	47.8
2016-09-06	22	51.19
2016-09-06	1	47.38
2016-09-06	2	47.25
2016-09-06	8	47.87
2016-09-06	3	46.01
2016-09-06	5	45.35
2016-09-06	7	47.38
2016-09-06	14	49.4
2016-09-06	15	48.48
2016-09-06	19	49.21
2016-09-06	20	50.69
2016-09-06	21	52
2016-09-06	23	47.6
2016-09-07	4	47.8
2016-09-07	12	50.69
2016-09-07	17	47
2016-09-07	18	46.43
2016-09-07	22	51.05
2016-09-07	6	47.87
2016-09-07	9	50.65
2016-09-07	10	51.56
2016-09-07	11	51
2016-09-07	13	51
2016-09-07	16	47.87
2016-09-07	24	44
2016-09-07	3	48
2016-09-07	5	47.38
2016-09-07	7	49
2016-09-07	14	50.69
2016-09-07	15	48.69
2016-09-07	19	47.25
2016-09-07	20	47.87
2016-09-07	21	50.5
2016-09-07	23	45.72
2016-09-07	1	49
2016-09-07	2	48.69
2016-09-07	8	50.19
2016-09-08	1	42.86
2016-09-08	2	40.41
2016-09-08	8	45.35
2016-09-08	3	38.12
2016-09-08	5	38.12
2016-09-08	7	44.34
2016-09-08	14	47.89
2016-09-08	15	47.04
2016-09-08	19	44.59
2016-09-08	20	45.35
2016-09-08	21	47.01
2016-09-08	23	45.35
2016-09-08	6	39
2016-09-08	9	46.29
2016-09-08	10	47.78
2016-09-08	11	47.69
2016-09-08	13	47.87
2016-09-08	16	46.29
2016-09-08	24	42.21
2016-09-08	4	37.69
2016-09-08	12	47.39
2016-09-08	17	45.72
2016-09-08	18	45.43
2016-09-08	22	47.89
2016-09-09	3	40
2016-09-09	5	40.53
2016-09-09	7	46.29
2016-09-09	14	49.74
2016-09-09	15	48.48
2016-09-09	19	46.89
2016-09-09	20	46.89
2016-09-09	21	48.1
2016-09-09	23	46.69
2016-09-09	1	42.2
2016-09-09	2	41.52
2016-09-09	8	47.25
2016-09-09	4	40
2016-09-09	12	49.62
2016-09-09	17	47.25
2016-09-09	18	47.22
2016-09-09	22	49.69
2016-09-09	6	41.91
2016-09-09	9	48.39
2016-09-09	10	50.19
2016-09-09	11	49.86
2016-09-09	13	49.71
2016-09-09	16	47.8
2016-09-09	24	43.1
2016-09-10	3	40.75
2016-09-10	5	39
2016-09-10	7	39.5
2016-09-10	14	45.35
2016-09-10	15	44.86
2016-09-10	19	42
2016-09-10	20	44
2016-09-10	21	46.29
2016-09-10	23	45
2016-09-10	1	43.1
2016-09-10	2	42.76
2016-09-10	8	40.67
2016-09-10	4	39.74
2016-09-10	12	44.08
2016-09-10	17	42.76
2016-09-10	18	41.43
2016-09-10	22	47.7
2016-09-10	6	38.74
2016-09-10	9	42.76
2016-09-10	10	45.37
2016-09-10	11	45.35
2016-09-10	13	44.3
2016-09-10	16	43.1
2016-09-10	24	40.35
2016-09-11	4	37.69
2016-09-11	12	43.07
2016-09-11	17	37.36
2016-09-11	18	37
2016-09-11	22	49.32
2016-09-11	6	37.48
2016-09-11	9	38.12
2016-09-11	10	43
2016-09-11	11	43.1
2016-09-11	13	41.43
2016-09-11	16	38
2016-09-11	24	45.6
2016-09-11	3	37.48
2016-09-11	5	37.48
2016-09-11	7	38.12
2016-09-11	14	43
2016-09-11	15	41.43
2016-09-11	19	37.4
2016-09-11	20	40
2016-09-11	21	46.69
2016-09-11	23	47.87
2016-09-11	1	37.36
2016-09-11	2	37.69
2016-09-11	8	38.2
2016-09-12	6	36.1
2016-09-12	9	47.65
2016-09-12	10	48.48
2016-09-12	11	48.16
2016-09-12	13	46
2016-09-12	16	43.74
2016-09-12	24	39.3
2016-09-12	4	36
2016-09-12	12	47.87
2016-09-12	17	45.6
2016-09-12	18	46.96
2016-09-12	22	50.09
2016-09-12	1	40.58
2016-09-12	2	38.12
2016-09-12	8	45.1
2016-09-12	3	36.8
2016-09-12	5	35.7
2016-09-12	7	38.12
2016-09-12	14	45.4
2016-09-12	15	44
2016-09-12	19	47.87
2016-09-12	20	48.06
2016-09-12	21	50.65
2016-09-12	23	45.35
2016-09-13	4	35.7
2016-09-13	12	48.19
2016-09-13	17	44.08
2016-09-13	18	46.48
2016-09-13	22	47.87
2016-09-13	6	35.9
2016-09-13	9	47.87
2016-09-13	10	49.65
2016-09-13	11	48.06
2016-09-13	13	46.29
2016-09-13	16	44.34
2016-09-13	24	36.96
2016-09-13	3	36.1
2016-09-13	5	35.44
2016-09-13	7	37.48
2016-09-13	14	45.04
2016-09-13	15	42.37
2016-09-13	19	46.63
2016-09-13	20	46.69
2016-09-13	21	47.33
2016-09-13	23	43.6
2016-09-13	1	38.12
2016-09-13	2	36.82
2016-09-13	8	44.44
2016-09-14	1	36.8
2016-09-14	2	35.7
2016-09-14	8	44.51
2016-09-14	3	35.19
2016-09-14	5	35.02
2016-09-14	7	36.1
2016-09-14	14	44.69
2016-09-14	15	44.79
2016-09-14	19	44.79
2016-09-14	20	46.69
2016-09-14	21	48.77
2016-09-14	23	44.19
2016-09-14	6	35.34
2016-09-14	9	48.48
2016-09-14	10	49
2016-09-14	11	47.31
2016-09-14	13	45.24
2016-09-14	16	43
2016-09-14	24	38.02
2016-09-14	4	35.04
2016-09-14	12	47
2016-09-14	17	41
2016-09-14	18	43.08
2016-09-14	22	48.05
2016-09-15	6	35.44
2016-09-15	9	49.32
2016-09-15	10	49.69
2016-09-15	11	48.38
2016-09-15	13	46.69
2016-09-15	16	45.6
2016-09-15	24	39
2016-09-15	4	35.34
2016-09-15	12	47.87
2016-09-15	17	44.87
2016-09-15	18	45.15
2016-09-15	22	49.32
2016-09-15	1	39.8
2016-09-15	2	37
2016-09-15	8	45.68
2016-09-15	3	36.12
2016-09-15	5	35.34
2016-09-15	7	37.3
2016-09-15	14	45.68
2016-09-15	15	46.69
2016-09-15	19	45.8
2016-09-15	20	47.45
2016-09-15	21	48.42
2016-09-15	23	46
2016-09-16	4	32.59
2016-09-16	12	45.47
2016-09-16	17	41.48
2016-09-16	18	42.5
2016-09-16	22	48.07
2016-09-16	6	33.35
2016-09-16	9	46.26
2016-09-16	10	47.38
2016-09-16	11	45.56
2016-09-16	13	44.7
2016-09-16	16	40.84
2016-09-16	24	36.96
2016-09-16	3	33.6
2016-09-16	5	31.92
2016-09-16	7	35.5
2016-09-16	14	44.49
2016-09-16	15	43.69
2016-09-16	19	43.25
2016-09-16	20	45.19
2016-09-16	21	47.38
2016-09-16	23	44.7
2016-09-16	1	37.48
2016-09-16	2	35.06
2016-09-16	8	43.75
2016-09-17	1	45.56
2016-09-17	2	43.34
2016-09-17	8	38.02
2016-09-17	3	40.04
2016-09-17	5	36.48
2016-09-17	7	36.83
2016-09-17	14	39.3
2016-09-17	15	37.77
2016-09-17	19	36.88
2016-09-17	20	41.19
2016-09-17	21	46.19
2016-09-17	23	45.68
2016-09-17	6	36.01
2016-09-17	9	40.38
2016-09-17	10	43
2016-09-17	11	41
2016-09-17	13	38.02
2016-09-17	16	36.5
2016-09-17	24	44.69
2016-09-17	4	37.78
2016-09-17	12	37.55
2016-09-17	17	32.75
2016-09-17	18	32.85
2016-09-17	22	48
2016-09-18	3	36.7
2016-09-18	5	33.5
2016-09-18	7	32.75
2016-09-18	14	34
2016-09-18	15	33.5
2016-09-18	19	32.75
2016-09-18	20	38.5
2016-09-18	21	45.68
2016-09-18	23	46.69
2016-09-18	1	40
2016-09-18	2	39.62
2016-09-18	8	32.85
2016-09-18	4	34
2016-09-18	12	32
2016-09-18	17	28
2016-09-18	18	27.5
2016-09-18	22	49.01
2016-09-18	6	32.6
2016-09-18	9	32.7
2016-09-18	10	33.1
2016-09-18	11	32.69
2016-09-18	13	33.5
2016-09-18	16	29.01
2016-09-18	24	45.19
2016-09-19	3	33.09
2016-09-19	5	32.2
2016-09-19	7	36.63
2016-09-19	14	46.1
2016-09-19	15	45.56
2016-09-19	19	45.19
2016-09-19	20	46.59
2016-09-19	21	47.36
2016-09-19	23	43.94
2016-09-19	1	38.74
2016-09-19	2	36
2016-09-19	8	42.31
2016-09-19	4	32.6
2016-09-19	12	43.97
2016-09-19	17	45.19
2016-09-19	18	45.47
2016-09-19	22	48.03
2016-09-19	6	32.35
2016-09-19	9	44.6
2016-09-19	10	44.69
2016-09-19	11	43.95
2016-09-19	13	45.56
2016-09-19	16	45
2016-09-19	24	40.5
2016-09-20	4	35.8
2016-09-20	12	46.69
2016-09-20	17	45.47
2016-09-20	18	45.47
2016-09-20	22	48.01
2016-09-20	6	36.63
2016-09-20	9	46.69
2016-09-20	10	47.87
2016-09-20	11	46.79
2016-09-20	13	47.25
2016-09-20	16	45.69
2016-09-20	24	41.02
2016-09-20	3	36.63
2016-09-20	5	36.62
2016-09-20	7	40.69
2016-09-20	14	47.25
2016-09-20	15	46.1
2016-09-20	19	46
2016-09-20	20	48.07
2016-09-20	21	49.04
2016-09-20	23	45.23
2016-09-20	1	38.63
2016-09-20	2	37.29
2016-09-20	8	46
2016-09-21	3	38.43
2016-09-21	5	38.63
2016-09-21	7	45.46
2016-09-21	14	48.48
2016-09-21	15	47.87
2016-09-21	19	47.38
2016-09-21	20	48.75
2016-09-21	21	48.69
2016-09-21	23	47.25
2016-09-21	1	39.82
2016-09-21	2	38.98
2016-09-21	8	48.19
2016-09-21	4	38
2016-09-21	12	48.36
2016-09-21	17	47.29
2016-09-21	18	47.38
2016-09-21	22	49
2016-09-21	6	39.5
2016-09-21	9	49.71
2016-09-21	10	49.69
2016-09-21	11	49.04
2016-09-21	13	48.48
2016-09-21	16	47.36
2016-09-21	24	44.1
2016-09-22	6	43.8
2016-09-22	9	49.09
2016-09-22	10	49.6
2016-09-22	11	49.04
2016-09-22	13	48.48
2016-09-22	16	47.38
2016-09-22	24	44.85
2016-09-22	4	41.12
2016-09-22	12	48.48
2016-09-22	17	47.25
2016-09-22	18	47.38
2016-09-22	22	49.1
2016-09-22	1	45.87
2016-09-22	2	45.23
2016-09-22	8	48.48
2016-09-22	3	42.1
2016-09-22	5	42
2016-09-22	7	47
2016-09-22	14	48.09
2016-09-22	15	47.87
2016-09-22	19	47.25
2016-09-22	20	49.06
2016-09-22	21	49.09
2016-09-22	23	47.38
2016-09-23	1	43.69
2016-09-23	2	41.19
2016-09-23	8	49
2016-09-23	3	39.23
2016-09-23	5	39.23
2016-09-23	7	46.03
2016-09-23	14	49.52
2016-09-23	15	48.48
2016-09-23	19	47.87
2016-09-23	20	47.87
2016-09-23	21	49.2
2016-09-23	23	48.07
2016-09-23	6	41.07
2016-09-23	9	50.44
2016-09-23	10	50.69
2016-09-23	11	50.02
2016-09-23	13	49.7
2016-09-23	16	48
2016-09-23	24	45.56
2016-09-23	4	38.81
2016-09-23	12	49.19
2016-09-23	17	48
2016-09-23	18	47.87
2016-09-23	22	49.87
2016-09-24	1	49.03
2016-09-24	2	48.48
2016-09-24	8	43.4
2016-09-24	3	47.69
2016-09-24	5	43.24
2016-09-24	7	40.85
2016-09-24	14	38.24
2016-09-24	15	35.9
2016-09-24	19	38.08
2016-09-24	20	42.63
2016-09-24	21	41.61
2016-09-24	23	40.38
2016-09-24	6	40.37
2016-09-24	9	43.66
2016-09-24	10	48
2016-09-24	11	45
2016-09-24	13	38.69
2016-09-24	16	34.31
2016-09-24	24	38.46
2016-09-24	4	45.73
2016-09-24	12	39.45
2016-09-24	17	32.3
2016-09-24	18	34.58
2016-09-24	22	47.51
2016-09-25	1	33.78
2016-09-25	2	33.6
2016-09-25	8	35.55
2016-09-25	3	33.45
2016-09-25	5	33.6
2016-09-25	7	34.39
2016-09-25	14	44.82
2016-09-25	15	41.75
2016-09-25	19	35.09
2016-09-25	20	40.95
2016-09-25	21	44.77
2016-09-25	23	48.1
2016-09-25	6	33.85
2016-09-25	9	36.29
2016-09-25	10	37.23
2016-09-25	11	38.39
2016-09-25	13	41.3
2016-09-25	16	35.6
2016-09-25	24	39.89
2016-09-25	4	33.45
2016-09-25	12	38.71
2016-09-25	17	33.55
2016-09-25	18	33.35
2016-09-25	22	49.03
2016-09-26	6	37.17
2016-09-26	9	49
2016-09-26	10	50.05
2016-09-26	11	50.29
2016-09-26	13	50.69
2016-09-26	16	49.03
2016-09-26	24	42.1
2016-09-26	4	36.51
2016-09-26	12	50.44
2016-09-26	17	49.03
2016-09-26	18	49.19
2016-09-26	22	51
2016-09-26	1	45.1
2016-09-26	2	40.23
2016-09-26	8	48.69
2016-09-26	3	38.05
2016-09-26	5	35.55
2016-09-26	7	43.27
2016-09-26	14	50.08
2016-09-26	15	49.69
2016-09-26	19	49.55
2016-09-26	20	53.66
2016-09-26	21	51.23
2016-09-26	23	47.69
2016-09-27	6	36.29
2016-09-27	9	50
2016-09-27	10	48.69
2016-09-27	11	48
2016-09-27	13	47.69
2016-09-27	16	44.94
2016-09-27	24	38.81
2016-09-27	4	35.2
2016-09-27	12	46.69
2016-09-27	17	44.97
2016-09-27	18	44.96
2016-09-27	22	47.69
2016-09-27	1	41
2016-09-27	2	38.39
2016-09-27	8	49
2016-09-27	3	36.51
2016-09-27	5	35.2
2016-09-27	7	43
2016-09-27	14	47.69
2016-09-27	15	45.46
2016-09-27	19	45.76
2016-09-27	20	49.1
2016-09-27	21	48.87
2016-09-27	23	43.5
2016-09-28	6	32.41
2016-09-28	9	48.26
2016-09-28	10	49.72
2016-09-28	11	48.69
2016-09-28	13	46.88
2016-09-28	16	44.06
2016-09-28	24	40
2016-09-28	4	32
2016-09-28	12	48
2016-09-28	17	44.26
2016-09-28	18	47
2016-09-28	22	48.69
2016-09-28	1	39
2016-09-28	2	33.94
2016-09-28	8	47.3
2016-09-28	3	32.41
2016-09-28	5	32
2016-09-28	7	39.98
2016-09-28	14	46.23
2016-09-28	15	45
2016-09-28	19	47.88
2016-09-28	20	49.03
2016-09-28	21	50.87
2016-09-28	23	45.15
2016-09-29	4	32.6
2016-09-29	12	45.11
2016-09-29	17	45.19
2016-09-29	18	46.9
2016-09-29	22	50.08
2016-09-29	6	33.44
2016-09-29	9	46.8
2016-09-29	10	47.25
2016-09-29	11	46.44
2016-09-29	13	45.7
2016-09-29	16	44.32
2016-09-29	24	44
2016-09-29	3	33.09
2016-09-29	5	32.7
2016-09-29	7	38.07
2016-09-29	14	45.7
2016-09-29	15	44.5
2016-09-29	19	48.02
2016-09-29	20	50.3
2016-09-29	21	52.48
2016-09-29	23	48.27
2016-09-29	1	40.36
2016-09-29	2	36.35
2016-09-29	8	47.2
2016-09-30	6	38.46
2016-09-30	9	50.03
2016-09-30	10	49.69
2016-09-30	11	48.87
2016-09-30	13	48.44
2016-09-30	16	43.07
2016-09-30	24	44
2016-09-30	4	37.69
2016-09-30	12	47.69
2016-09-30	17	43.89
2016-09-30	18	48
2016-09-30	22	49.87
2016-09-30	1	42.86
2016-09-30	2	39.44
2016-09-30	8	49.66
2016-09-30	3	37.94
2016-09-30	5	37.69
2016-09-30	7	43.02
2016-09-30	14	48.2
2016-09-30	15	45.46
2016-09-30	19	48.44
2016-09-30	20	50.05
2016-09-30	21	50.49
2016-09-30	23	48
2016-10-01	3	39
2016-10-01	5	37.9
2016-10-01	7	38.35
2016-10-01	14	48.66
2016-10-01	15	46.07
2016-10-01	19	46.69
2016-10-01	20	47.01
2016-10-01	21	50.05
2016-10-01	23	48.87
2016-10-01	1	45.29
2016-10-01	2	40.85
2016-10-01	8	40.71
2016-10-01	4	37.94
2016-10-01	12	46.78
2016-10-01	17	40.13
2016-10-01	18	39.44
2016-10-01	22	50.08
2016-10-01	6	37.69
2016-10-01	9	44.69
2016-10-01	10	48.6
2016-10-01	11	47.81
2016-10-01	13	47.69
2016-10-01	16	41.24
2016-10-01	24	44.69
2016-10-02	1	43.5
2016-10-02	2	40.51
2016-10-02	8	40.51
2016-10-02	3	38.35
2016-10-02	5	37.9
2016-10-02	7	38.35
2016-10-02	14	46.69
2016-10-02	15	44.78
2016-10-02	19	41.46
2016-10-02	20	49.35
2016-10-02	21	53.48
2016-10-02	23	52.44
2016-10-02	6	37.9
2016-10-02	9	40.37
2016-10-02	10	46.07
2016-10-02	11	47.01
2016-10-02	13	46.69
2016-10-02	16	39.35
2016-10-02	24	50.69
2016-10-02	4	37.9
2016-10-02	12	46.69
2016-10-02	17	37.9
2016-10-02	18	37.9
2016-10-02	22	54.69
2016-10-03	3	39.86
2016-10-03	5	38.35
2016-10-03	7	45.72
2016-10-03	14	50.48
2016-10-03	15	49.89
2016-10-03	19	51.66
2016-10-03	20	53.77
2016-10-03	21	56.65
2016-10-03	23	51.57
2016-10-03	1	45.86
2016-10-03	2	42
2016-10-03	8	52.23
2016-10-03	4	38.53
2016-10-03	12	51.16
2016-10-03	17	47.6
2016-10-03	18	49.69
2016-10-03	22	54.07
2016-10-03	6	39.74
2016-10-03	9	53.49
2016-10-03	10	53.39
2016-10-03	11	52.75
2016-10-03	13	50.94
2016-10-03	16	46.95
2016-10-03	24	49.77
2016-10-04	3	48.69
2016-10-04	5	48
2016-10-04	7	52.23
2016-10-04	14	54.27
2016-10-04	15	53.58
2016-10-04	19	53.48
2016-10-04	20	54.85
2016-10-04	21	55.99
2016-10-04	23	51.16
2016-10-04	1	50.91
2016-10-04	2	50
2016-10-04	8	55.99
2016-10-04	4	48
2016-10-04	12	54.07
2016-10-04	17	52.69
2016-10-04	18	52.75
2016-10-04	22	54.95
2016-10-04	6	49.1
2016-10-04	9	55.39
2016-10-04	10	55.99
2016-10-04	11	55.09
2016-10-04	13	54.39
2016-10-04	16	52.75
2016-10-04	24	46.76
2016-10-05	3	40.69
2016-10-05	5	39.34
2016-10-05	7	50.69
2016-10-05	14	52.98
2016-10-05	15	51.6
2016-10-05	19	52.23
2016-10-05	20	55.69
2016-10-05	21	56.65
2016-10-05	23	52.98
2016-10-05	1	48.07
2016-10-05	2	43
2016-10-05	8	52.98
2016-10-05	4	40
2016-10-05	12	51.21
2016-10-05	17	51.16
2016-10-05	18	51.75
2016-10-05	22	55.8
2016-10-05	6	41.11
2016-10-05	9	53.58
2016-10-05	10	53.76
2016-10-05	11	52.98
2016-10-05	13	52.51
2016-10-05	16	50.82
2016-10-05	24	51.57
2016-10-06	1	52.29
2016-10-06	2	50.69
2016-10-06	8	56.69
2016-10-06	3	48.2
2016-10-06	5	46.99
2016-10-06	7	52.75
2016-10-06	14	52.98
2016-10-06	15	51.9
2016-10-06	19	52.2
2016-10-06	20	54.49
2016-10-06	21	57.54
2016-10-06	23	52.23
2016-10-06	6	48.69
2016-10-06	9	56.65
2016-10-06	10	56.69
2016-10-06	11	56.01
2016-10-06	13	53.58
2016-10-06	16	50.4
2016-10-06	24	51.1
2016-10-06	4	47.07
2016-10-06	12	53.89
2016-10-06	17	50.67
2016-10-06	18	48.02
2016-10-06	22	54.69
2016-10-07	3	51.69
2016-10-07	5	51.01
2016-10-07	7	54.07
2016-10-07	14	56.65
2016-10-07	15	54.49
2016-10-07	19	54.07
2016-10-07	20	56.69
2016-10-07	21	59.1
2016-10-07	23	55
2016-10-07	1	53.6
2016-10-07	2	52.79
2016-10-07	8	58.69
2016-10-07	4	51.16
2016-10-07	12	56.69
2016-10-07	17	53.28
2016-10-07	18	53.5
2016-10-07	22	57.69
2016-10-07	6	51.69
2016-10-07	9	58.5
2016-10-07	10	58.75
2016-10-07	11	58.5
2016-10-07	13	56.69
2016-10-07	16	53.58
2016-10-07	24	48.28
2016-10-08	4	43.44
2016-10-08	12	52.75
2016-10-08	17	42.69
2016-10-08	18	42.69
2016-10-08	22	52.75
2016-10-08	6	42.84
2016-10-08	9	49.34
2016-10-08	10	52.23
2016-10-08	11	52.98
2016-10-08	13	52.98
2016-10-08	16	44.24
2016-10-08	24	45.55
2016-10-08	3	47.07
2016-10-08	5	43.19
2016-10-08	7	43.39
2016-10-08	14	51.61
2016-10-08	15	51.16
2016-10-08	19	46
2016-10-08	20	52.75
2016-10-08	21	54.49
2016-10-08	23	49.89
2016-10-08	1	53.24
2016-10-08	2	50
2016-10-08	8	48
2016-10-09	1	43.67
2016-10-09	2	41.56
2016-10-09	8	38.9
2016-10-09	3	40.01
2016-10-09	5	38.9
2016-10-09	7	37.33
2016-10-09	14	44.19
2016-10-09	15	42.22
2016-10-09	19	41.29
2016-10-09	20	52.75
2016-10-09	21	54.49
2016-10-09	23	50.82
2016-10-09	6	37.33
2016-10-09	9	40.4
2016-10-09	10	41.79
2016-10-09	11	42.5
2016-10-09	13	42.5
2016-10-09	16	41.04
2016-10-09	24	43.6
2016-10-09	4	39.54
2016-10-09	12	42.5
2016-10-09	17	40.65
2016-10-09	18	40.4
2016-10-09	22	52.98
2016-10-10	3	39.39
2016-10-10	5	39.19
2016-10-10	7	52.98
2016-10-10	14	57.56
2016-10-10	15	56.33
2016-10-10	19	59.69
2016-10-10	20	60.51
2016-10-10	21	65
2016-10-10	23	58.45
2016-10-10	1	45.03
2016-10-10	2	40
2016-10-10	8	57.14
2016-10-10	4	39.19
2016-10-10	12	58.5
2016-10-10	17	55
2016-10-10	18	57.24
2016-10-10	22	62.12
2016-10-10	6	41.88
2016-10-10	9	58.5
2016-10-10	10	59.69
2016-10-10	11	59.69
2016-10-10	13	57.56
2016-10-10	16	54.01
2016-10-10	24	55
2016-10-11	6	51.4
2016-10-11	9	61.03
2016-10-11	10	62
2016-10-11	11	61.3
2016-10-11	13	60
2016-10-11	16	56.01
2016-10-11	24	53.69
2016-10-11	4	45.94
2016-10-11	12	60
2016-10-11	17	55.46
2016-10-11	18	56.65
2016-10-11	22	61.19
2016-10-11	1	58.69
2016-10-11	2	53.58
2016-10-11	8	60
2016-10-11	3	50
2016-10-11	5	46.12
2016-10-11	7	59.07
2016-10-11	14	59.69
2016-10-11	15	57.05
2016-10-11	19	57.56
2016-10-11	20	59
2016-10-11	21	62.69
2016-10-11	23	56.02
2016-10-12	3	44.78
2016-10-12	5	41.04
2016-10-12	7	45.94
2016-10-12	14	54.07
2016-10-12	15	53.99
2016-10-12	19	52.98
2016-10-12	20	54.35
2016-10-12	21	62.3
2016-10-12	23	58.6
2016-10-12	1	50
2016-10-12	2	47.06
2016-10-12	8	49.34
2016-10-12	4	41.33
2016-10-12	12	53.99
2016-10-12	17	52.75
2016-10-12	18	52.98
2016-10-12	22	62.08
2016-10-12	6	43.2
2016-10-12	9	48.19
2016-10-12	10	52.34
2016-10-12	11	53.58
2016-10-12	13	53.99
2016-10-12	16	52.98
2016-10-12	24	54.07
2016-10-13	1	56.1
2016-10-13	2	50.29
2016-10-13	8	61.5
2016-10-13	3	45.48
2016-10-13	5	42.22
2016-10-13	7	57.05
2016-10-13	14	62.5
2016-10-13	15	61.6
2016-10-13	19	59.5
2016-10-13	20	60.9
2016-10-13	21	64
2016-10-13	23	60.5
2016-10-13	6	46.6
2016-10-13	9	62
2016-10-13	10	62.69
2016-10-13	11	63.01
2016-10-13	13	62.49
2016-10-13	16	60.2
2016-10-13	24	57.05
2016-10-13	4	42.22
2016-10-13	12	62.49
2016-10-13	17	59.07
2016-10-13	18	59.5
2016-10-13	22	63.48
2016-10-14	1	57.05
2016-10-14	2	50
2016-10-14	8	59.19
2016-10-14	3	45.91
2016-10-14	5	42.41
2016-10-14	7	54.6
2016-10-14	14	58.2
2016-10-14	15	56.65
2016-10-14	19	56.6
2016-10-14	20	59.5
2016-10-14	21	63.38
2016-10-14	23	56.6
2016-10-14	6	45.69
2016-10-14	9	58.35
2016-10-14	10	59.98
2016-10-14	11	59.61
2016-10-14	13	58.23
2016-10-14	16	53.58
2016-10-14	24	53
2016-10-14	4	43.27
2016-10-14	12	58.1
2016-10-14	17	53.06
2016-10-14	18	53.51
2016-10-14	22	59.98
2016-10-15	6	40
2016-10-15	9	46.69
2016-10-15	10	47.6
2016-10-15	11	48.39
2016-10-15	13	43.32
2016-10-15	16	38.1
2016-10-15	24	46.1
2016-10-15	4	42.41
2016-10-15	12	44.72
2016-10-15	17	38.14
2016-10-15	18	42.86
2016-10-15	22	54.07
2016-10-15	1	50
2016-10-15	2	45.8
2016-10-15	8	45.8
2016-10-15	3	43.04
2016-10-15	5	41.03
2016-10-15	7	43.02
2016-10-15	14	42.67
2016-10-15	15	41.03
2016-10-15	19	49.92
2016-10-15	20	57.05
