fecha	hora	prev_demanda
2017-10-10	22	32431
2017-10-10	23	29326
2017-10-10	24	26848
2017-10-11	1	25703
2017-10-11	2	24468
2017-10-11	3	23643
2017-10-11	4	23320
2017-10-11	5	23198
2017-10-11	6	23596
2017-10-11	7	25539
2017-10-11	8	28764
2017-10-11	9	30380
2017-10-11	10	31168
2017-10-11	11	31558
2017-10-11	12	31947
2017-10-11	13	32480
2017-10-11	14	32503
2017-10-11	15	31470
2017-10-11	16	30967
2017-10-11	17	30822
2017-10-11	18	30910
2017-10-11	19	30805
2017-10-11	20	30774
2017-10-11	21	32508
2017-10-11	22	31445
2017-10-11	23	28666
2017-10-11	24	26701
2017-10-12	1	25810
2017-10-12	2	24515
2017-10-12	3	23421
2017-10-12	4	22813
2017-10-12	5	22252
2017-10-12	6	21886
2017-10-12	7	21889
2017-10-12	8	22123
2017-10-12	9	21883
2017-10-12	10	23277
2017-10-12	11	24294
2017-10-12	12	24997
2017-10-12	13	25457
2017-10-12	14	26073
2017-10-12	15	26296
2017-10-12	16	24662
2017-10-12	17	24447
2017-10-12	18	24067
2017-10-12	19	24156
2017-10-12	20	25278
2017-10-12	21	28033
2017-10-12	22	28409
2017-10-12	23	26902
2017-10-12	24	25166
2017-10-13	1	23600
2017-10-13	2	22147
2017-10-13	3	21278
2017-10-13	4	20916
2017-10-13	5	20843
2017-10-13	6	21253
2017-10-13	7	22935
2017-10-13	8	25556
2017-10-13	9	26662
2017-10-13	10	28037
2017-10-13	11	29031
2017-10-13	12	29879
2017-10-13	13	30362
2017-10-13	14	30801
2017-10-13	15	30214
2017-10-13	16	28539
2017-10-13	17	28299
2017-10-13	18	28437
2017-10-13	19	28383
2017-10-13	20	28906
2017-10-13	21	31029
2017-10-13	22	30089
2017-10-13	23	27701
2017-10-13	24	25569
2017-10-14	1	24622
2017-10-14	2	23350
2017-10-14	3	22404
2017-10-14	4	21904
2017-10-14	5	21650
2017-10-14	6	21556
2017-10-14	7	22256
2017-10-14	8	23264
2017-10-14	9	23918
2017-10-14	10	25903
2017-10-14	11	27487
2017-10-14	12	27810
2017-10-14	13	28037
2017-10-14	14	28277
2017-10-14	15	27757
2017-10-14	16	26596
2017-10-14	17	25917
2017-10-14	18	25955
2017-10-14	19	25846
2017-10-14	20	26520
2017-10-14	21	28689
2017-10-14	22	28402
2017-10-14	23	26492
2017-10-14	24	24793
2017-10-15	1	23648
2017-10-15	2	22449
2017-10-15	3	21498
2017-10-15	4	21008
2017-10-15	5	20726
2017-10-15	6	20628
2017-10-15	7	20884
2017-10-15	8	21214
2017-10-15	9	21236
2017-10-15	10	22568
2017-10-15	11	24252
2017-10-15	12	25097
2017-10-15	13	25611
2017-10-15	14	26128
2017-10-15	15	25986
2017-10-15	16	24767
2017-10-15	17	24127
2017-10-15	18	23995
2017-10-15	19	24212
2017-10-15	20	25271
2017-10-15	21	27898
2017-10-15	22	27997
2017-10-15	23	26611
2017-10-15	24	24887
2017-10-16	1	23371
2017-10-16	2	22144
2017-10-16	3	21465
2017-10-16	4	21175
2017-10-16	5	21128
2017-10-16	6	21780
2017-10-16	7	24281
2017-10-16	8	28126
2017-10-16	9	29912
2017-10-16	10	30637
2017-10-16	11	31117
2017-10-16	12	31638
2017-10-16	13	32151
2017-10-16	14	32229
2017-10-16	15	31267
2017-10-16	16	30603
2017-10-16	17	30450
2017-10-16	18	30525
2017-10-16	19	30335
2017-10-16	20	31110
2017-10-16	21	33200
2017-10-16	22	32010
2017-10-16	23	28760
2017-10-16	24	26365
2017-10-17	1	25039
2017-10-17	2	23834
2017-10-17	3	23149
2017-10-17	4	22849
2017-10-17	5	22760
2017-10-17	6	23209
2017-10-17	7	25379
2017-10-17	8	28965
2017-10-17	9	30626
2017-10-17	10	31072
2017-10-17	11	31415
2017-10-17	12	31687
2017-10-17	13	32212
2017-10-17	14	32125
2017-10-17	15	31122
2017-10-17	16	30560
2017-10-17	17	30206
2017-10-17	18	30258
2017-10-17	19	30132
2017-10-17	20	30872
2017-10-17	21	32931
2017-10-17	22	31865
2017-10-17	23	28813
2017-10-17	24	26388
2017-10-18	1	24973
2017-10-18	2	23793
2017-10-18	3	23060
2017-10-18	4	22772
2017-10-18	5	22699
2017-10-18	6	23141
2017-10-18	7	25286
2017-10-18	8	28927
2017-10-18	9	30731
2017-10-18	10	31108
2017-10-18	11	31448
2017-10-18	12	31975
2017-10-18	13	32436
2017-10-18	14	32341
2017-10-18	15	31123
2017-10-18	16	30465
2017-10-18	17	30265
2017-10-18	18	30320
2017-10-18	19	30135
2017-10-18	20	31342
2017-10-18	21	33285
2017-10-18	22	32023
2017-10-18	23	28816
2017-10-18	24	26415
2017-10-19	1	24995
2017-10-19	2	23742
2017-10-19	3	23009
2017-10-19	4	22695
2017-10-19	5	22597
2017-10-19	6	23043
2017-10-19	7	25165
2017-10-19	8	28878
2017-10-19	9	30861
2017-10-19	10	31178
2017-10-19	11	31554
2017-10-19	12	31400
2017-10-19	13	31756
2017-10-19	14	31662
2017-10-19	15	30408
2017-10-19	16	29887
2017-10-19	17	29679
2017-10-19	18	29745
2017-10-19	19	29757
2017-10-19	20	30672
2017-10-19	21	32540
2017-10-19	22	31363
2017-10-19	23	28456
2017-10-19	24	26146
2017-10-20	1	24885
2017-10-20	2	23608
2017-10-20	3	22785
2017-10-20	4	22431
2017-10-20	5	22317
2017-10-20	6	22765
2017-10-20	7	24859
2017-10-20	8	28436
2017-10-20	9	30220
2017-10-20	10	30747
2017-10-20	11	31216
2017-10-20	12	31643
2017-10-20	13	31920
2017-10-20	14	31830
2017-10-20	15	30629
2017-10-20	16	29601
2017-10-20	17	29210
2017-10-20	18	29189
2017-10-20	19	29043
2017-10-20	20	30152
2017-10-20	21	31830
2017-10-20	22	30683
2017-10-20	23	28023
2017-10-20	24	26062
2017-10-21	1	24893
2017-10-21	2	23648
2017-10-21	3	22678
2017-10-21	4	22130
2017-10-21	5	21834
2017-10-21	6	21787
2017-10-21	7	22232
2017-10-21	8	23379
2017-10-21	9	24622
2017-10-21	10	26015
2017-10-21	11	27407
2017-10-21	12	28061
2017-10-21	13	28055
2017-10-21	14	28057
2017-10-21	15	27210
2017-10-21	16	25867
2017-10-21	17	25064
2017-10-21	18	24767
2017-10-21	19	24857
2017-10-21	20	26236
2017-10-21	21	28225
2017-10-21	22	28135
2017-10-21	23	26284
2017-10-21	24	24538
2017-10-22	1	23077
2017-10-22	2	21799
2017-10-22	3	20881
2017-10-22	4	20358
2017-10-22	5	20015
2017-10-22	6	20003
2017-10-22	7	20300
2017-10-22	8	20956
2017-10-22	9	21290
2017-10-22	10	22564
2017-10-22	11	23893
2017-10-22	12	24475
2017-10-22	13	24716
2017-10-22	14	25008
2017-10-22	15	24685
2017-10-22	16	23585
2017-10-22	17	22816
2017-10-22	18	22598
2017-10-22	19	22978
2017-10-22	20	24613
2017-10-22	21	27267
2017-10-22	22	27451
2017-10-22	23	26165
2017-10-22	24	24389
2017-10-23	1	22687
2017-10-23	2	21486
2017-10-23	3	20828
2017-10-23	4	20520
2017-10-23	5	20606
2017-10-23	6	21305
2017-10-23	7	23812
2017-10-23	8	27689
2017-10-23	9	29697
2017-10-23	10	30405
2017-10-23	11	30948
2017-10-23	12	31200
2017-10-23	13	31514
2017-10-23	14	31424
2017-10-23	15	30311
2017-10-23	16	29562
2017-10-23	17	29273
2017-10-23	18	29286
2017-10-23	19	29123
2017-10-23	20	30543
2017-10-23	21	32562
2017-10-23	22	31579
2017-10-23	23	28516
2017-10-23	24	26120
2017-10-24	1	24765
2017-10-24	2	23506
2017-10-24	3	22762
2017-10-24	4	22448
2017-10-24	5	22411
2017-10-24	6	22852
2017-10-24	7	24945
2017-10-24	8	28697
2017-10-24	9	30627
2017-10-24	10	31209
2017-10-24	11	31611
2017-10-24	12	31837
2017-10-24	13	32128
2017-10-24	14	31986
2017-10-24	15	30885
2017-10-24	16	30242
2017-10-24	17	30007
2017-10-24	18	30003
2017-10-24	19	29850
2017-10-24	20	31297
2017-10-24	21	33309
2017-10-24	22	32182
2017-10-24	23	29128
2017-10-24	24	26658
2017-10-25	1	25210
2017-10-25	2	23951
2017-10-25	3	23175
2017-10-25	4	22869
2017-10-25	5	22763
2017-10-25	6	23175
2017-10-25	7	25265
2017-10-25	8	28899
2017-10-25	9	31060
2017-10-25	10	31446
2017-10-25	11	31812
2017-10-25	12	32099
2017-10-25	13	32412
2017-10-25	14	32315
2017-10-25	15	31203
2017-10-25	16	30668
2017-10-25	17	30509
2017-10-25	18	30435
2017-10-25	19	30238
2017-10-25	20	31735
2017-10-25	21	33484
2017-10-25	22	32457
2017-10-25	23	29395
2017-10-25	24	26884
2017-10-26	1	25256
2017-10-26	2	24001
2017-10-26	3	23239
2017-10-26	4	22889
2017-10-26	5	22805
2017-10-26	6	23262
2017-10-26	7	25317
2017-10-26	8	29041
2017-10-26	9	31087
2017-10-26	10	31420
2017-10-26	11	31751
2017-10-26	12	31739
2017-10-26	13	32124
2017-10-26	14	32097
2017-10-26	15	31033
2017-10-26	16	30276
2017-10-26	17	30158
2017-10-26	18	30267
2017-10-26	19	30170
2017-10-26	20	31529
2017-10-26	21	33279
2017-10-26	22	32088
2017-10-26	23	29060
2017-10-26	24	26683
2017-10-27	1	25317
2017-10-27	2	24068
2017-10-27	3	23175
2017-10-27	4	22857
2017-10-27	5	22783
2017-10-27	6	23199
2017-10-27	7	25280
2017-10-27	8	29016
2017-10-27	9	30858
2017-10-27	10	31087
2017-10-27	11	31412
2017-10-27	12	31595
2017-10-27	13	32018
2017-10-27	14	32106
2017-10-27	15	31062
2017-10-27	16	30280
2017-10-27	17	29999
2017-10-27	18	29916
2017-10-27	19	29667
2017-10-27	20	31228
2017-10-27	21	32644
2017-10-27	22	31108
2017-10-27	23	28416
2017-10-27	24	26373
2017-10-28	1	24829
2017-10-28	2	23638
2017-10-28	3	22438
2017-10-28	4	21991
2017-10-28	5	21670
2017-10-28	6	21461
2017-10-28	7	21874
2017-10-28	8	23166
2017-10-28	9	24144
2017-10-28	10	25887
2017-10-28	11	27221
2017-10-28	12	27473
2017-10-28	13	27581
2017-10-28	14	27700
2017-10-28	15	26994
2017-10-28	16	25663
2017-10-28	17	24863
2017-10-28	18	24595
2017-10-28	19	24820
2017-10-28	20	26313
2017-10-28	21	28203
2017-10-28	22	27773
2017-10-28	23	25922
2017-10-28	24	24153
2017-10-29	1	22803
2017-10-29	2	21421
2017-10-29	3	20352
2017-10-29	4	20330
2017-10-29	5	19708
2017-10-29	6	19525
2017-10-29	7	19567
2017-10-29	8	19942
2017-10-29	9	20089
2017-10-29	10	21128
2017-10-29	11	22805
2017-10-29	12	23808
2017-10-29	13	23833
2017-10-29	14	23879
2017-10-29	15	24245
2017-10-29	16	23938
2017-10-29	17	22942
2017-10-29	18	22239
2017-10-29	19	22325
2017-10-29	20	24389
2017-10-29	21	26445
2017-10-29	22	27140
2017-10-29	23	26841
2017-10-29	24	25509
2017-10-29	25	23848
2017-10-30	1	22270
2017-10-30	2	21184
2017-10-30	3	20658
2017-10-30	4	20333
2017-10-30	5	20442
2017-10-30	6	21117
2017-10-30	7	23759
2017-10-30	8	27308
2017-10-30	9	29433
2017-10-30	10	30509
2017-10-30	11	30826
2017-10-30	12	31197
2017-10-30	13	31436
2017-10-30	14	31486
2017-10-30	15	30404
2017-10-30	16	29888
2017-10-30	17	29868
2017-10-30	18	30087
2017-10-30	19	31346
2017-10-30	20	32787
2017-10-30	21	32826
2017-10-30	22	31000
2017-10-30	23	28124
2017-10-30	24	25685
2017-10-31	1	24209
2017-10-31	2	22865
2017-10-31	3	22176
2017-10-31	4	22050
2017-10-31	5	21973
2017-10-31	6	22477
2017-10-31	7	24659
2017-10-31	8	27706
2017-10-31	9	29572
2017-10-31	10	30679
2017-10-31	11	30703
2017-10-31	12	30871
2017-10-31	13	31162
2017-10-31	14	31058
2017-10-31	15	30216
2017-10-31	16	29367
2017-10-31	17	29304
2017-10-31	18	29510
2017-10-31	19	31185
2017-10-31	20	32511
2017-10-31	21	32270
2017-10-31	22	31206
2017-10-31	23	28662
2017-10-31	24	26332
2017-11-01	1	25072
2017-11-01	2	23903
2017-11-01	3	22786
2017-11-01	4	22356
2017-11-01	5	22061
2017-11-01	6	21703
2017-11-01	7	21629
2017-11-01	8	21992
2017-11-01	9	22073
2017-11-01	10	23932
2017-11-01	11	24761
2017-11-01	12	25246
2017-11-01	13	25354
2017-11-01	14	25613
2017-11-01	15	25486
2017-11-01	16	24259
2017-11-01	17	23808
2017-11-01	18	23751
2017-11-01	19	25720
2017-11-01	20	27170
2017-11-01	21	28221
2017-11-01	22	28240
2017-11-01	23	26827
2017-11-01	24	24826
2017-11-02	1	22795
2017-11-02	2	21594
2017-11-02	3	21049
2017-11-02	4	20825
2017-11-02	5	20857
2017-11-02	6	21540
2017-11-02	7	24223
2017-11-02	8	27753
2017-11-02	9	29701
2017-11-02	10	30750
2017-11-02	11	31161
2017-11-02	12	31339
2017-11-02	13	31597
2017-11-02	14	31433
2017-11-02	15	30702
2017-11-02	16	30125
2017-11-02	17	29962
2017-11-02	18	30234
2017-11-02	19	31969
2017-11-02	20	33000
2017-11-02	21	32671
2017-11-02	22	30947
2017-11-02	23	28272
2017-11-02	24	26042
2017-11-03	1	24729
2017-11-03	2	23519
2017-11-03	3	22657
2017-11-03	4	22387
2017-11-03	5	22627
2017-11-03	6	23103
2017-11-03	7	25285
2017-11-03	8	28747
2017-11-03	9	30581
2017-11-03	10	31283
2017-11-03	11	31532
2017-11-03	12	31731
2017-11-03	13	31902
2017-11-03	14	31858
2017-11-03	15	30791
2017-11-03	16	29903
2017-11-03	17	29509
2017-11-03	18	29704
2017-11-03	19	31406
2017-11-03	20	32414
2017-11-03	21	32017
2017-11-03	22	30567
2017-11-03	23	28225
2017-11-03	24	26325
2017-11-04	1	24603
2017-11-04	2	23427
2017-11-04	3	22495
2017-11-04	4	22055
2017-11-04	5	21721
2017-11-04	6	21557
2017-11-04	7	22057
2017-11-04	8	23083
2017-11-04	9	24347
2017-11-04	10	26491
2017-11-04	11	27675
2017-11-04	12	27846
2017-11-04	13	27798
2017-11-04	14	27675
2017-11-04	15	27051
2017-11-04	16	26316
2017-11-04	17	25482
2017-11-04	18	25513
2017-11-04	19	27372
2017-11-04	20	28387
2017-11-04	21	28601
2017-11-04	22	28121
2017-11-04	23	26389
2017-11-04	24	24777
2017-11-05	1	22946
2017-11-05	2	21616
2017-11-05	3	20716
2017-11-05	4	20212
2017-11-05	5	19807
2017-11-05	6	19830
2017-11-05	7	20234
2017-11-05	8	20550
2017-11-05	9	21168
2017-11-05	10	22776
2017-11-05	11	24188
2017-11-05	12	24859
2017-11-05	13	24861
2017-11-05	14	25304
2017-11-05	15	25080
2017-11-05	16	24014
2017-11-05	17	23336
2017-11-05	18	23521
2017-11-05	19	25299
2017-11-05	20	26789
2017-11-05	21	27788
2017-11-05	22	27537
2017-11-05	23	26405
2017-11-05	24	24466
2017-11-06	1	22907
2017-11-06	2	21622
2017-11-06	3	20900
2017-11-06	4	20679
2017-11-06	5	20767
2017-11-06	6	21547
2017-11-06	7	24214
2017-11-06	8	27913
2017-11-06	9	30190
2017-11-06	10	31466
2017-11-06	11	32023
2017-11-06	12	32301
2017-11-06	13	32541
2017-11-06	14	32503
2017-11-06	15	31475
2017-11-06	16	30849
2017-11-06	17	30589
2017-11-06	18	30983
2017-11-06	19	32889
2017-11-06	20	33944
2017-11-06	21	33873
2017-11-06	22	32273
2017-11-06	23	29275
2017-11-06	24	26838
2017-11-07	1	24978
2017-11-07	2	23696
2017-11-07	3	22881
2017-11-07	4	22640
2017-11-07	5	22658
2017-11-07	6	23204
2017-11-07	7	25463
2017-11-07	8	29321
2017-11-07	9	31357
2017-11-07	10	32183
2017-11-07	11	32476
2017-11-07	12	32454
2017-11-07	13	32569
2017-11-07	14	32610
2017-11-07	15	31668
2017-11-07	16	30856
2017-11-07	17	30556
2017-11-07	18	31062
2017-11-07	19	33079
2017-11-07	20	34204
2017-11-07	21	34260
2017-11-07	22	32745
2017-11-07	23	29966
2017-11-07	24	27271
2017-11-08	1	25452
2017-11-08	2	24089
2017-11-08	3	23308
2017-11-08	4	23093
2017-11-08	5	23020
2017-11-08	6	23560
2017-11-08	7	25776
2017-11-08	8	29426
2017-11-08	9	31580
2017-11-08	10	32568
2017-11-08	11	32951
2017-11-08	12	33100
2017-11-08	13	33207
2017-11-08	14	33020
2017-11-08	15	31894
2017-11-08	16	31294
2017-11-08	17	31130
2017-11-08	18	31724
2017-11-08	19	33728
2017-11-08	20	34581
2017-11-08	21	34298
2017-11-08	22	32911
2017-11-08	23	30094
2017-11-08	24	27398
2017-11-09	1	25626
2017-11-09	2	24214
2017-11-09	3	23466
2017-11-09	4	23201
2017-11-09	5	23102
2017-11-09	6	23492
2017-11-09	7	25397
2017-11-09	8	28525
2017-11-09	9	30278
2017-11-09	10	31391
2017-11-09	11	32037
2017-11-09	12	32333
2017-11-09	13	32432
2017-11-09	14	32465
2017-11-09	15	31642
2017-11-09	16	31040
2017-11-09	17	30687
2017-11-09	18	31090
2017-11-09	19	32981
2017-11-09	20	34015
2017-11-09	21	33906
2017-11-09	22	32655
2017-11-09	23	30163
2017-11-09	24	27471
2017-11-10	1	26111
2017-11-10	2	24677
2017-11-10	3	23781
2017-11-10	4	23421
2017-11-10	5	23304
2017-11-10	6	23811
2017-11-10	7	26570
2017-11-10	8	30510
2017-11-10	9	32538
2017-11-10	10	33542
2017-11-10	11	33818
2017-11-10	12	33711
2017-11-10	13	33573
2017-11-10	14	33286
2017-11-10	15	32067
2017-11-10	16	31319
2017-11-10	17	30948
2017-11-10	18	31280
2017-11-10	19	33190
2017-11-10	20	33815
2017-11-10	21	33644
2017-11-10	22	32640
2017-11-10	23	30176
2017-11-10	24	27789
2017-11-11	1	26201
2017-11-11	2	24628
2017-11-11	3	23445
2017-11-11	4	22820
2017-11-11	5	22752
2017-11-11	6	22699
2017-11-11	7	23395
2017-11-11	8	24634
2017-11-11	9	25896
2017-11-11	10	27954
2017-11-11	11	29319
2017-11-11	12	29441
2017-11-11	13	29202
2017-11-11	14	29127
2017-11-11	15	28336
2017-11-11	16	27164
2017-11-11	17	26259
2017-11-11	18	26308
2017-11-11	19	28047
2017-11-11	20	29265
2017-11-11	21	29592
2017-11-11	22	29409
2017-11-11	23	27980
2017-11-11	24	26017
2017-11-12	1	24118
2017-11-12	2	22613
2017-11-12	3	21526
2017-11-12	4	20925
2017-11-12	5	20885
2017-11-12	6	20915
2017-11-12	7	21342
2017-11-12	8	21772
2017-11-12	9	22291
2017-11-12	10	24070
2017-11-12	11	25326
2017-11-12	12	25755
2017-11-12	13	25657
2017-11-12	14	26020
2017-11-12	15	25875
2017-11-12	16	24975
2017-11-12	17	24194
2017-11-12	18	24450
2017-11-12	19	26590
2017-11-12	20	28030
2017-11-12	21	29064
2017-11-12	22	29136
2017-11-12	23	28044
2017-11-12	24	26044
2017-11-13	1	23990
2017-11-13	2	22649
2017-11-13	3	21838
2017-11-13	4	21541
2017-11-13	5	21568
2017-11-13	6	22312
2017-11-13	7	25079
2017-11-13	8	29027
2017-11-13	9	31314
2017-11-13	10	32786
2017-11-13	11	33268
2017-11-13	12	33318
2017-11-13	13	33422
2017-11-13	14	33296
2017-11-13	15	32198
2017-11-13	16	31626
2017-11-13	17	31475
2017-11-13	18	32040
2017-11-13	19	34422
2017-11-13	20	35258
2017-11-13	21	35144
2017-11-13	22	33928
2017-11-13	23	30826
2017-11-13	24	28056
2017-11-14	1	26239
2017-11-14	2	24697
2017-11-14	3	23853
2017-11-14	4	23478
2017-11-14	5	23676
2017-11-14	6	24227
2017-11-14	7	26648
2017-11-14	8	30605
2017-11-14	9	32749
2017-11-14	10	33748
2017-11-14	11	34044
2017-11-14	12	33964
2017-11-14	13	34029
2017-11-14	14	33797
2017-11-14	15	32678
2017-11-14	16	32260
2017-11-14	17	32107
2017-11-14	18	32613
2017-11-14	19	34931
2017-11-14	20	35846
2017-11-14	21	36038
2017-11-14	22	34774
2017-11-14	23	31946
2017-11-14	24	29109
2017-11-15	1	27043
2017-11-15	2	25446
2017-11-15	3	24528
2017-11-15	4	23976
2017-11-15	5	23748
2017-11-15	6	24433
2017-11-15	7	27000
2017-11-15	8	31159
2017-11-15	9	33531
2017-11-15	10	34412
2017-11-15	11	34507
2017-11-15	12	34634
2017-11-15	13	34555
2017-11-15	14	34281
2017-11-15	15	33093
2017-11-15	16	32906
2017-11-15	17	32651
2017-11-15	18	33339
2017-11-15	19	35431
2017-11-15	20	36238
2017-11-15	21	36791
2017-11-15	22	35580
2017-11-15	23	32630
2017-11-15	24	29081
2017-11-16	1	27051
2017-11-16	2	25373
2017-11-16	3	24397
2017-11-16	4	23992
2017-11-16	5	23839
2017-11-16	6	24436
2017-11-16	7	27011
2017-11-16	8	31392
2017-11-16	9	33602
2017-11-16	10	34363
2017-11-16	11	34549
2017-11-16	12	34474
2017-11-16	13	34249
2017-11-16	14	34029
2017-11-16	15	32913
2017-11-16	16	32390
2017-11-16	17	32147
2017-11-16	18	32745
2017-11-16	19	35012
2017-11-16	20	35914
2017-11-16	21	36175
2017-11-16	22	34976
2017-11-16	23	32156
2017-11-16	24	29319
2017-11-17	1	27288
2017-11-17	2	25648
2017-11-17	3	24657
2017-11-17	4	24213
2017-11-17	5	24043
2017-11-17	6	24598
2017-11-17	7	27219
2017-11-17	8	31356
2017-11-17	9	33500
2017-11-17	10	34220
2017-11-17	11	34359
2017-11-17	12	34178
2017-11-17	13	33919
2017-11-17	14	33649
2017-11-17	15	32455
2017-11-17	16	31731
2017-11-17	17	31336
2017-11-17	18	31740
2017-11-17	19	33903
2017-11-17	20	34634
2017-11-17	21	34604
2017-11-17	22	33710
2017-11-17	23	31217
2017-11-17	24	28763
2017-11-18	1	26878
2017-11-18	2	25171
2017-11-18	3	23968
2017-11-18	4	23238
2017-11-18	5	23104
2017-11-18	6	23056
2017-11-18	7	23810
2017-11-18	8	25382
2017-11-18	9	26811
2017-11-18	10	29056
2017-11-18	11	30191
2017-11-18	12	30136
2017-11-18	13	29628
2017-11-18	14	29377
2017-11-18	15	28569
2017-11-18	16	27432
2017-11-18	17	26630
2017-11-18	18	26750
2017-11-18	19	28882
2017-11-18	20	30112
2017-11-18	21	30684
2017-11-18	22	30540
2017-11-18	23	29111
2017-11-18	24	27040
2017-11-19	1	24777
2017-11-19	2	23168
2017-11-19	3	22072
2017-11-19	4	21369
2017-11-19	5	21101
2017-11-19	6	21215
2017-11-19	7	21748
2017-11-19	8	22398
2017-11-19	9	22867
2017-11-19	10	24836
2017-11-19	11	26184
2017-11-19	12	26660
2017-11-19	13	26516
2017-11-19	14	26834
2017-11-19	15	26649
2017-11-19	16	25610
2017-11-19	17	24995
2017-11-19	18	25380
2017-11-19	19	27862
2017-11-19	20	29259
2017-11-19	21	30408
2017-11-19	22	30225
2017-11-19	23	29031
2017-11-19	24	26901
2017-11-20	1	24839
2017-11-20	2	23318
2017-11-20	3	22375
2017-11-20	4	22056
2017-11-20	5	22260
2017-11-20	6	23038
2017-11-20	7	26067
2017-11-20	8	30778
2017-11-20	9	33657
2017-11-20	10	34548
2017-11-20	11	34990
2017-11-20	12	34826
2017-11-20	13	34568
2017-11-20	14	34057
2017-11-20	15	32926
2017-11-20	16	32362
2017-11-20	17	32250
2017-11-20	18	32888
2017-11-20	19	35581
2017-11-20	20	36048
2017-11-20	21	36186
2017-11-20	22	34802
2017-11-20	23	31837
2017-11-20	24	28941
2017-11-21	1	27101
2017-11-21	2	25417
2017-11-21	3	24349
2017-11-21	4	23934
2017-11-21	5	24019
2017-11-21	6	24566
2017-11-21	7	27194
2017-11-21	8	31620
2017-11-21	9	34012
2017-11-21	10	34697
2017-11-21	11	34851
2017-11-21	12	34538
2017-11-21	13	34258
2017-11-21	14	33859
2017-11-21	15	32723
2017-11-21	16	32210
2017-11-21	17	32004
2017-11-21	18	32686
2017-11-21	19	35127
2017-11-21	20	35872
2017-11-21	21	36092
2017-11-21	22	34985
2017-11-21	23	32082
2017-11-21	24	29122
2017-11-22	1	26966
2017-11-22	2	25237
2017-11-22	3	24286
2017-11-22	4	23947
2017-11-22	5	23912
2017-11-22	6	24456
2017-11-22	7	27026
2017-11-22	8	31645
2017-11-22	9	33883
2017-11-22	10	34821
2017-11-22	11	35091
2017-11-22	12	35407
2017-11-22	13	35141
2017-11-22	14	34768
2017-11-22	15	33572
2017-11-22	16	32904
2017-11-22	17	32793
2017-11-22	18	33487
2017-11-22	19	35933
2017-11-22	20	36667
2017-11-22	21	36713
2017-11-22	22	35398
2017-11-22	23	32574
2017-11-22	24	29524
2017-11-23	1	27342
2017-11-23	2	25674
2017-11-23	3	24647
2017-11-23	4	24213
2017-11-23	5	24106
2017-11-23	6	24747
2017-11-23	7	27458
2017-11-23	8	31858
2017-11-23	9	34078
2017-11-23	10	34687
2017-11-23	11	34784
2017-11-23	12	34547
2017-11-23	13	34267
2017-11-23	14	33943
2017-11-23	15	32779
2017-11-23	16	31986
2017-11-23	17	31856
2017-11-23	18	32528
2017-11-23	19	34864
2017-11-23	20	35609
2017-11-23	21	35770
2017-11-23	22	34609
2017-11-23	23	31825
2017-11-23	24	28980
2017-11-24	1	27188
2017-11-24	2	25487
2017-11-24	3	24407
2017-11-24	4	24054
2017-11-24	5	24021
2017-11-24	6	24623
2017-11-24	7	27108
2017-11-24	8	31272
2017-11-24	9	33564
2017-11-24	10	34293
2017-11-24	11	34390
2017-11-24	12	34207
2017-11-24	13	33976
2017-11-24	14	33650
2017-11-24	15	32313
2017-11-24	16	31569
2017-11-24	17	31306
2017-11-24	18	31980
2017-11-24	19	34111
2017-11-24	20	34580
2017-11-24	21	34293
2017-11-24	22	33642
2017-11-24	23	31225
2017-11-24	24	28808
2017-11-25	1	27115
2017-11-25	2	25364
2017-11-25	3	24094
2017-11-25	4	23433
2017-11-25	5	23087
2017-11-25	6	23084
2017-11-25	7	23744
2017-11-25	8	25192
2017-11-25	9	26535
2017-11-25	10	28745
2017-11-25	11	30086
2017-11-25	12	30208
2017-11-25	13	29879
2017-11-25	14	29743
2017-11-25	15	29006
2017-11-25	16	27859
2017-11-25	17	27185
2017-11-25	18	27503
2017-11-25	19	29784
2017-11-25	20	30729
2017-11-25	21	30734
2017-11-25	22	30602
2017-11-25	23	29158
2017-11-25	24	27205
2017-11-26	1	25537
2017-11-26	2	23711
2017-11-26	3	22404
2017-11-26	4	21607
2017-11-26	5	21241
2017-11-26	6	21251
2017-11-26	7	21745
2017-11-26	8	22171
2017-11-26	9	22758
2017-11-26	10	24892
2017-11-26	11	26533
2017-11-26	12	27140
2017-11-26	13	27058
2017-11-26	14	27335
2017-11-26	15	27212
2017-11-26	16	26478
2017-11-26	17	25842
2017-11-26	18	26269
2017-11-26	19	28947
2017-11-26	20	30077
2017-11-26	21	31021
2017-11-26	22	30986
2017-11-26	23	29906
2017-11-26	24	27565
2017-11-27	1	25301
2017-11-27	2	23641
2017-11-27	3	22593
2017-11-27	4	22234
2017-11-27	5	22371
2017-11-27	6	23180
2017-11-27	7	26190
2017-11-27	8	30821
2017-11-27	9	33560
2017-11-27	10	34757
2017-11-27	11	35424
2017-11-27	12	35223
2017-11-27	13	35009
2017-11-27	14	34693
2017-11-27	15	33623
2017-11-27	16	33554
2017-11-27	17	33326
2017-11-27	18	34198
2017-11-27	19	36718
2017-11-27	20	37192
2017-11-27	21	37292
2017-11-27	22	36294
2017-11-27	23	33402
2017-11-27	24	30203
2017-11-28	1	27857
2017-11-28	2	25922
2017-11-28	3	24839
2017-11-28	4	24474
2017-11-28	5	24379
2017-11-28	6	24945
2017-11-28	7	27548
2017-11-28	8	32122
2017-11-28	9	34821
