fecha	hora	prev_eolica
2018-01-05	12	11831
2018-01-05	13	11706
2018-01-05	14	11175
2018-01-05	15	10759
2018-01-05	16	10078
2018-01-05	17	8843
2018-01-05	18	7415
2018-01-05	19	6628
2018-01-05	20	6304
2018-01-05	21	5862
2018-01-05	22	5452
2018-01-05	23	5229
2018-01-05	24	5052
2018-01-06	1	5003
2018-01-06	2	4922
2018-01-06	3	4909
2018-01-06	4	4811
2018-01-06	5	5091
2018-01-06	6	4807
2018-01-06	7	5025
2018-01-06	8	4949
2018-01-06	9	5181
2018-01-06	10	5202
2018-01-06	11	5044
2018-01-06	12	4820
2018-01-06	13	4412
2018-01-06	14	4864
2018-01-06	15	5508
2018-01-06	16	6514
2018-01-06	17	7403
2018-01-06	18	7988
2018-01-06	19	8444
2018-01-06	20	8612
2018-01-06	21	8851
2018-01-06	22	9306
2018-01-06	23	9172
2018-01-06	24	9016
2018-01-07	1	8559
2018-01-07	2	7894
2018-01-07	3	7338
2018-01-07	4	7150
2018-01-07	5	6542
2018-01-07	6	6340
2018-01-07	7	6359
2018-01-07	8	6365
2018-01-07	9	5951
2018-01-07	10	5488
2018-01-07	11	5298
2018-01-07	12	5143
2018-01-07	13	4990
2018-01-07	14	4971
2018-01-07	15	4989
2018-01-07	16	4822
2018-01-07	17	4729
2018-01-07	18	4416
2018-01-07	19	4056
2018-01-07	20	3705
2018-01-07	21	3585
2018-01-07	22	3201
2018-01-07	23	2912
2018-01-07	24	2699
2018-01-08	1	2473
2018-01-08	2	2165
2018-01-08	3	1833
2018-01-08	4	1611
2018-01-08	5	1679
2018-01-08	6	1756
2018-01-08	7	1708
2018-01-08	8	1614
2018-01-08	9	1412
2018-01-08	10	1069
2018-01-08	11	972
2018-01-08	12	1021
2018-01-08	13	1034
2018-01-08	14	969
2018-01-08	15	978
2018-01-08	16	1052
2018-01-08	17	1032
2018-01-08	18	1072
2018-01-08	19	1439
2018-01-08	20	1872
2018-01-08	21	2036
2018-01-08	22	2334
2018-01-08	23	2831
2018-01-08	24	3379
2018-01-09	1	4003
2018-01-09	2	4211
2018-01-09	3	4597
2018-01-09	4	4964
2018-01-09	5	5299
2018-01-09	6	5866
2018-01-09	7	6299
2018-01-09	8	6747
2018-01-09	9	7193
2018-01-09	10	7630
2018-01-09	11	7691
2018-01-09	12	7725
2018-01-09	13	8201
2018-01-09	14	8579
2018-01-09	15	8692
2018-01-09	16	8819
2018-01-09	17	8707
2018-01-09	18	8534
2018-01-09	19	8658
2018-01-09	20	8589
2018-01-09	21	8087
2018-01-09	22	7614
2018-01-09	23	7169
2018-01-09	24	6615
2018-01-10	1	6729
2018-01-10	2	6295
2018-01-10	3	5589
2018-01-10	4	5011
2018-01-10	5	5383
2018-01-10	6	5899
2018-01-10	7	6443
2018-01-10	8	7027
2018-01-10	9	7543
2018-01-10	10	8204
2018-01-10	11	8445
2018-01-10	12	9426
2018-01-10	13	10971
2018-01-10	14	11989
2018-01-10	15	13130
2018-01-10	16	14192
2018-01-10	17	14306
2018-01-10	18	13931
2018-01-10	19	13394
2018-01-10	20	13234
2018-01-10	21	13421
2018-01-10	22	13893
2018-01-10	23	14267
2018-01-10	24	13820
2018-01-11	1	13945
2018-01-11	2	13537
2018-01-11	3	13530
2018-01-11	4	12963
2018-01-11	5	12339
2018-01-11	6	12230
2018-01-11	7	12225
2018-01-11	8	11211
2018-01-11	9	10842
2018-01-11	10	11097
2018-01-11	11	10926
2018-01-11	12	11028
2018-01-11	13	11772
2018-01-11	14	12620
2018-01-11	15	13051
2018-01-11	16	13102
2018-01-11	17	12588
2018-01-11	18	11598
2018-01-11	19	10681
2018-01-11	20	10544
2018-01-11	21	10484
2018-01-11	22	10271
2018-01-11	23	9572
2018-01-11	24	9313
2018-01-12	1	8608
2018-01-12	2	8275
2018-01-12	3	7987
2018-01-12	4	7756
2018-01-12	5	7524
2018-01-12	6	7105
2018-01-12	7	6623
2018-01-12	8	6125
2018-01-12	9	5830
2018-01-12	10	5486
2018-01-12	11	4960
2018-01-12	12	4320
2018-01-12	13	4664
2018-01-12	14	5402
2018-01-12	15	5573
2018-01-12	16	5323
2018-01-12	17	5145
2018-01-12	18	4890
2018-01-12	19	4926
2018-01-12	20	5148
2018-01-12	21	4989
2018-01-12	22	4520
2018-01-12	23	4196
2018-01-12	24	4358
2018-01-13	1	4397
2018-01-13	2	4678
2018-01-13	3	4552
2018-01-13	4	4501
2018-01-13	5	4491
2018-01-13	6	3904
2018-01-13	7	3464
2018-01-13	8	3439
2018-01-13	9	3366
2018-01-13	10	3794
2018-01-13	11	3951
2018-01-13	12	3971
2018-01-13	13	4178
2018-01-13	14	4409
2018-01-13	15	4933
2018-01-13	16	5229
2018-01-13	17	5553
2018-01-13	18	6065
2018-01-13	19	5632
2018-01-13	20	5157
2018-01-13	21	5452
2018-01-13	22	5826
2018-01-13	23	5740
2018-01-13	24	6153
2018-01-14	1	6027
2018-01-14	2	5905
2018-01-14	3	5745
2018-01-14	4	5506
2018-01-14	5	5512
2018-01-14	6	5349
2018-01-14	7	4994
2018-01-14	8	4461
2018-01-14	9	4139
2018-01-14	10	3702
2018-01-14	11	3218
2018-01-14	12	2906
2018-01-14	13	2958
2018-01-14	14	2947
2018-01-14	15	2636
2018-01-14	16	2332
2018-01-14	17	2116
2018-01-14	18	1882
2018-01-14	19	1926
2018-01-14	20	2234
2018-01-14	21	2497
2018-01-14	22	2730
2018-01-14	23	2790
2018-01-14	24	2886
2018-01-15	1	3045
2018-01-15	2	3108
2018-01-15	3	3172
2018-01-15	4	3162
2018-01-15	5	3475
2018-01-15	6	3676
2018-01-15	7	3655
2018-01-15	8	3827
2018-01-15	9	3899
2018-01-15	10	4080
2018-01-15	11	3928
2018-01-15	12	3889
2018-01-15	13	4134
2018-01-15	14	4517
2018-01-15	15	5147
2018-01-15	16	5696
2018-01-15	17	5994
2018-01-15	18	6463
2018-01-15	19	7332
2018-01-15	20	8155
2018-01-15	21	9036
2018-01-15	22	9412
2018-01-15	23	9796
2018-01-15	24	9840
2018-01-16	1	10064
2018-01-16	2	10193
2018-01-16	3	10201
2018-01-16	4	10123
2018-01-16	5	10206
2018-01-16	6	10108
2018-01-16	7	10139
2018-01-16	8	10039
2018-01-16	9	9972
2018-01-16	10	9732
2018-01-16	11	9416
2018-01-16	12	9233
2018-01-16	13	9152
2018-01-16	14	9196
2018-01-16	15	9613
2018-01-16	16	9964
2018-01-16	17	10232
2018-01-16	18	10363
2018-01-16	19	10797
2018-01-16	20	11270
2018-01-16	21	11577
2018-01-16	22	11432
2018-01-16	23	11306
2018-01-16	24	10971
2018-01-17	1	11369
2018-01-17	2	11413
2018-01-17	3	11110
2018-01-17	4	10396
2018-01-17	5	10251
2018-01-17	6	9966
2018-01-17	7	9912
2018-01-17	8	9942
2018-01-17	9	9581
2018-01-17	10	9098
2018-01-17	11	8851
2018-01-17	12	8458
2018-01-17	13	8251
2018-01-17	14	8075
2018-01-17	15	7765
2018-01-17	16	7206
2018-01-17	17	6614
2018-01-17	18	5648
2018-01-17	19	5048
2018-01-17	20	4934
2018-01-17	21	4756
2018-01-17	22	4285
2018-01-17	23	4044
2018-01-17	24	3938
2018-01-18	1	4540
2018-01-18	2	4824
2018-01-18	3	4606
2018-01-18	4	4476
2018-01-18	5	4647
2018-01-18	6	4730
2018-01-18	7	4454
2018-01-18	8	4075
2018-01-18	9	3852
2018-01-18	10	3824
2018-01-18	11	3571
2018-01-18	12	3277
2018-01-18	13	2988
2018-01-18	14	2816
2018-01-18	15	2833
2018-01-18	16	2874
2018-01-18	17	2690
2018-01-18	18	2540
2018-01-18	19	2688
2018-01-18	20	2588
2018-01-18	21	2398
2018-01-18	22	2387
2018-01-18	23	2762
2018-01-18	24	2844
2018-01-19	1	3291
2018-01-19	2	3859
2018-01-19	3	4127
2018-01-19	4	4063
2018-01-19	5	4437
2018-01-19	6	4736
2018-01-19	7	4892
2018-01-19	8	4808
2018-01-19	9	4944
2018-01-19	10	4624
2018-01-19	11	4389
2018-01-19	12	3965
2018-01-19	13	4303
2018-01-19	14	4719
2018-01-19	15	4931
2018-01-19	16	4905
2018-01-19	17	5150
2018-01-19	18	5180
2018-01-19	19	5440
2018-01-19	20	6182
2018-01-19	21	6594
2018-01-19	22	6499
2018-01-19	23	6044
2018-01-19	24	6040
2018-01-20	1	6607
2018-01-20	2	6491
2018-01-20	3	6753
2018-01-20	4	7067
2018-01-20	5	7571
2018-01-20	6	7920
2018-01-20	7	8084
2018-01-20	8	8366
2018-01-20	9	8734
2018-01-20	10	8771
2018-01-20	11	8624
2018-01-20	12	8563
2018-01-20	13	8942
2018-01-20	14	9778
2018-01-20	15	10828
2018-01-20	16	11416
2018-01-20	17	11553
2018-01-20	18	11804
2018-01-20	19	11917
2018-01-20	20	12189
2018-01-20	21	12223
2018-01-20	22	12256
2018-01-20	23	12354
2018-01-20	24	11887
2018-01-21	1	11682
2018-01-21	2	11435
2018-01-21	3	11347
2018-01-21	4	11270
2018-01-21	5	10988
2018-01-21	6	10403
2018-01-21	7	9990
2018-01-21	8	9711
2018-01-21	9	9401
2018-01-21	10	8932
2018-01-21	11	8503
2018-01-21	12	8192
2018-01-21	13	8328
2018-01-21	14	8639
2018-01-21	15	8990
2018-01-21	16	9042
2018-01-21	17	8721
2018-01-21	18	8372
2018-01-21	19	8106
2018-01-21	20	8187
2018-01-21	21	8060
2018-01-21	22	7795
2018-01-21	23	7427
2018-01-21	24	7510
2018-01-22	1	7464
2018-01-22	2	7758
2018-01-22	3	7964
2018-01-22	4	7903
2018-01-22	5	8150
2018-01-22	6	8063
2018-01-22	7	7867
2018-01-22	8	7808
2018-01-22	9	7668
2018-01-22	10	7666
2018-01-22	11	7509
2018-01-22	12	6872
2018-01-22	13	6359
2018-01-22	14	6145
2018-01-22	15	6082
2018-01-22	16	5933
2018-01-22	17	5846
2018-01-22	18	5791
2018-01-22	19	5975
2018-01-22	20	6344
2018-01-22	21	6332
2018-01-22	22	6151
2018-01-22	23	5871
2018-01-22	24	5625
2018-01-23	1	5312
2018-01-23	2	5132
2018-01-23	3	4744
2018-01-23	4	4461
2018-01-23	5	4493
2018-01-23	6	4336
2018-01-23	7	4144
2018-01-23	8	4003
2018-01-23	9	3804
2018-01-23	10	3318
2018-01-23	11	2913
2018-01-23	12	2711
2018-01-23	13	2517
2018-01-23	14	2367
2018-01-23	15	2251
2018-01-23	16	2129
2018-01-23	17	1998
2018-01-23	18	1995
2018-01-23	19	1976
2018-01-23	20	1986
2018-01-23	21	1856
2018-01-23	22	1634
2018-01-23	23	1422
2018-01-23	24	1709
2018-01-24	1	1976
2018-01-24	2	2535
2018-01-24	3	2763
2018-01-24	4	3047
2018-01-24	5	3454
2018-01-24	6	3800
2018-01-24	7	4237
2018-01-24	8	4444
2018-01-24	9	4740
2018-01-24	10	4983
2018-01-24	11	4792
2018-01-24	12	4648
2018-01-24	13	4826
2018-01-24	14	4896
2018-01-24	15	5161
2018-01-24	16	5149
2018-01-24	17	5030
2018-01-24	18	4926
2018-01-24	19	4893
2018-01-24	20	4748
2018-01-24	21	4253
2018-01-24	22	3910
2018-01-24	23	3825
2018-01-24	24	3761
2018-01-25	1	4031
2018-01-25	2	4185
2018-01-25	3	4072
2018-01-25	4	4032
2018-01-25	5	4033
2018-01-25	6	3996
2018-01-25	7	4333
2018-01-25	8	4641
2018-01-25	9	4887
2018-01-25	10	5554
2018-01-25	11	5558
2018-01-25	12	5262
2018-01-25	13	5538
2018-01-25	14	6111
2018-01-25	15	6525
2018-01-25	16	6609
2018-01-25	17	6728
2018-01-25	18	6699
2018-01-25	19	6898
2018-01-25	20	7306
2018-01-25	21	7901
2018-01-25	22	7691
2018-01-25	23	7672
2018-01-25	24	8519
2018-01-26	1	9633
2018-01-26	2	10566
2018-01-26	3	10897
2018-01-26	4	11233
2018-01-26	5	11456
2018-01-26	6	11745
2018-01-26	7	12188
2018-01-26	8	12066
2018-01-26	9	12056
2018-01-26	10	11627
2018-01-26	11	11342
2018-01-26	12	11679
2018-01-26	13	12117
2018-01-26	14	12404
2018-01-26	15	12428
2018-01-26	16	12541
2018-01-26	17	12452
2018-01-26	18	11974
2018-01-26	19	11598
2018-01-26	20	11712
2018-01-26	21	11832
2018-01-26	22	11506
2018-01-26	23	11151
2018-01-26	24	10966
2018-01-27	1	10896
2018-01-27	2	10619
2018-01-27	3	10305
2018-01-27	4	10037
2018-01-27	5	9744
2018-01-27	6	9533
2018-01-27	7	9342
2018-01-27	8	9325
2018-01-27	9	9318
2018-01-27	10	9147
2018-01-27	11	8784
2018-01-27	12	8514
2018-01-27	13	8589
2018-01-27	14	8636
2018-01-27	15	8596
2018-01-27	16	8547
2018-01-27	17	8446
2018-01-27	18	8308
2018-01-27	19	7983
2018-01-27	20	7721
2018-01-27	21	7845
2018-01-27	22	7714
2018-01-27	23	7276
2018-01-27	24	6720
2018-01-28	1	7181
2018-01-28	2	7073
2018-01-28	3	7263
2018-01-28	4	7398
2018-01-28	5	7287
2018-01-28	6	7549
2018-01-28	7	8069
2018-01-28	8	8205
2018-01-28	9	8356
2018-01-28	10	8491
2018-01-28	11	8059
2018-01-28	12	7807
2018-01-28	13	7779
2018-01-28	14	7784
2018-01-28	15	7839
2018-01-28	16	7485
2018-01-28	17	7225
2018-01-28	18	7317
2018-01-28	19	6809
2018-01-28	20	6459
2018-01-28	21	6711
2018-01-28	22	6524
2018-01-28	23	6213
2018-01-28	24	5727
2018-01-29	1	5494
2018-01-29	2	5614
2018-01-29	3	5364
2018-01-29	4	4931
2018-01-29	5	4561
2018-01-29	6	4264
2018-01-29	7	4138
2018-01-29	8	3951
2018-01-29	9	3737
2018-01-29	10	3447
2018-01-29	11	3101
2018-01-29	12	2783
2018-01-29	13	2551
2018-01-29	14	2424
2018-01-29	15	2483
2018-01-29	16	2691
2018-01-29	17	3143
2018-01-29	18	3518
2018-01-29	19	3807
2018-01-29	20	4387
2018-01-29	21	4706
2018-01-29	22	4761
2018-01-29	23	4482
2018-01-29	24	4560
2018-01-30	1	4433
2018-01-30	2	4303
2018-01-30	3	4060
2018-01-30	4	3696
2018-01-30	5	3430
2018-01-30	6	3207
2018-01-30	7	3266
2018-01-30	8	3220
2018-01-30	9	3166
2018-01-30	10	3054
2018-01-30	11	2874
2018-01-30	12	2882
2018-01-30	13	2986
2018-01-30	14	2879
2018-01-30	15	2725
2018-01-30	16	2718
2018-01-30	17	2734
2018-01-30	18	2737
2018-01-30	19	2715
2018-01-30	20	2716
2018-01-30	21	2686
2018-01-30	22	2683
2018-01-30	23	2552
2018-01-30	24	2772
2018-01-31	1	2725
2018-01-31	2	2746
2018-01-31	3	2696
2018-01-31	4	2629
2018-01-31	5	2543
2018-01-31	6	2357
2018-01-31	7	2386
2018-01-31	8	2383
2018-01-31	9	2350
2018-01-31	10	2424
2018-01-31	11	2152
2018-01-31	12	1998
2018-01-31	13	1879
2018-01-31	14	1743
2018-01-31	15	1506
2018-01-31	16	1603
2018-01-31	17	2002
2018-01-31	18	2209
2018-01-31	19	2341
2018-01-31	20	2575
2018-01-31	21	2586
2018-01-31	22	2479
2018-01-31	23	2168
2018-01-31	24	2228
2018-02-01	1	2078
2018-02-01	2	2372
2018-02-01	3	2906
2018-02-01	4	3661
2018-02-01	5	4081
2018-02-01	6	4476
2018-02-01	7	4933
2018-02-01	8	5248
2018-02-01	9	5882
2018-02-01	10	6441
2018-02-01	11	6475
2018-02-01	12	7059
2018-02-01	13	8106
2018-02-01	14	8949
2018-02-01	15	9855
2018-02-01	16	11076
2018-02-01	17	10889
2018-02-01	18	10402
2018-02-01	19	9826
2018-02-01	20	9105
2018-02-01	21	8821
2018-02-01	22	8836
2018-02-01	23	9014
2018-02-01	24	9147
2018-02-02	1	8797
2018-02-02	2	8826
2018-02-02	3	8339
2018-02-02	4	8618
2018-02-02	5	9134
2018-02-02	6	9195
2018-02-02	7	9410
2018-02-02	8	9619
2018-02-02	9	9579
2018-02-02	10	9346
2018-02-02	11	9225
2018-02-02	12	9385
2018-02-02	13	10110
2018-02-02	14	10825
2018-02-02	15	11043
2018-02-02	16	11285
2018-02-02	17	11566
2018-02-02	18	11197
2018-02-02	19	10311
2018-02-02	20	9816
2018-02-02	21	9864
2018-02-02	22	9553
2018-02-02	23	9072
2018-02-02	24	8856
2018-02-03	1	8911
2018-02-03	2	8755
2018-02-03	3	8809
2018-02-03	4	8843
2018-02-03	5	8729
2018-02-03	6	8792
2018-02-03	7	8636
2018-02-03	8	8565
2018-02-03	9	8824
2018-02-03	10	8978
2018-02-03	11	8633
2018-02-03	12	8795
2018-02-03	13	9124
2018-02-03	14	9710
2018-02-03	15	10237
2018-02-03	16	10540
2018-02-03	17	10580
2018-02-03	18	10840
2018-02-03	19	10519
2018-02-03	20	10584
2018-02-03	21	9870
2018-02-03	22	9242
2018-02-03	23	9039
2018-02-03	24	8294
2018-02-04	1	7569
2018-02-04	2	6609
2018-02-04	3	6153
2018-02-04	4	5779
2018-02-04	5	5596
2018-02-04	6	5334
2018-02-04	7	4778
2018-02-04	8	4896
2018-02-04	9	5005
2018-02-04	10	4700
2018-02-04	11	4823
2018-02-04	12	5386
2018-02-04	13	5610
2018-02-04	14	5536
2018-02-04	15	5426
2018-02-04	16	5250
2018-02-04	17	5126
2018-02-04	18	5045
2018-02-04	19	4640
2018-02-04	20	4312
2018-02-04	21	4127
2018-02-04	22	4392
2018-02-04	23	4469
2018-02-04	24	4619
2018-02-05	1	4316
2018-02-05	2	4318
2018-02-05	3	4382
2018-02-05	4	4511
2018-02-05	5	4801
2018-02-05	6	5125
2018-02-05	7	5560
2018-02-05	8	5714
2018-02-05	9	5732
2018-02-05	10	5969
2018-02-05	11	6178
2018-02-05	12	6609
2018-02-05	13	7171
2018-02-05	14	7503
2018-02-05	15	7865
2018-02-05	16	7996
2018-02-05	17	8120
2018-02-05	18	8109
2018-02-05	19	7796
2018-02-05	20	7167
2018-02-05	21	6787
2018-02-05	22	6283
2018-02-05	23	6235
2018-02-05	24	6675
2018-02-06	1	6527
2018-02-06	2	6858
2018-02-06	3	7223
2018-02-06	4	7527
2018-02-06	5	7903
2018-02-06	6	8032
2018-02-06	7	7994
2018-02-06	8	7895
2018-02-06	9	7899
2018-02-06	10	7566
2018-02-06	11	7382
2018-02-06	12	7762
2018-02-06	13	7863
2018-02-06	14	7813
2018-02-06	15	7985
2018-02-06	16	7989
2018-02-06	17	8196
2018-02-06	18	8320
2018-02-06	19	8294
2018-02-06	20	8467
2018-02-06	21	8636
2018-02-06	22	8598
2018-02-06	23	8464
2018-02-06	24	8325
2018-02-07	1	8096
2018-02-07	2	7754
2018-02-07	3	7609
2018-02-07	4	7406
2018-02-07	5	7353
2018-02-07	6	7289
2018-02-07	7	7491
2018-02-07	8	7674
2018-02-07	9	7544
2018-02-07	10	7296
2018-02-07	11	6780
2018-02-07	12	6903
2018-02-07	13	7378
2018-02-07	14	7402
2018-02-07	15	7200
2018-02-07	16	7300
2018-02-07	17	7127
2018-02-07	18	6833
2018-02-07	19	6334
2018-02-07	20	6413
2018-02-07	21	6804
2018-02-07	22	6678
2018-02-07	23	6388
2018-02-07	24	6091
2018-02-08	1	5598
2018-02-08	2	5239
2018-02-08	3	4892
2018-02-08	4	4665
2018-02-08	5	4586
2018-02-08	6	4635
2018-02-08	7	4818
2018-02-08	8	4700
2018-02-08	9	4615
2018-02-08	10	4550
2018-02-08	11	4461
2018-02-08	12	4549
2018-02-08	13	4523
2018-02-08	14	4469
2018-02-08	15	4603
2018-02-08	16	4977
2018-02-08	17	5298
2018-02-08	18	5284
2018-02-08	19	4974
2018-02-08	20	4781
2018-02-08	21	4805
2018-02-08	22	4550
2018-02-08	23	4402
2018-02-08	24	4366
2018-02-09	1	3976
2018-02-09	2	3803
2018-02-09	3	3882
2018-02-09	4	3801
2018-02-09	5	3800
2018-02-09	6	3699
2018-02-09	7	3674
2018-02-09	8	3633
2018-02-09	9	3662
2018-02-09	10	3753
2018-02-09	11	3259
2018-02-09	12	3667
2018-02-09	13	4367
2018-02-09	14	5390
2018-02-09	15	6060
2018-02-09	16	5651
2018-02-09	17	6019
2018-02-09	18	7228
2018-02-09	19	8229
2018-02-09	20	8751
2018-02-09	21	8926
2018-02-09	22	8792
2018-02-09	23	8619
2018-02-09	24	8626
2018-02-10	1	7931
2018-02-10	2	7729
2018-02-10	3	7302
2018-02-10	4	7264
2018-02-10	5	7239
2018-02-10	6	7182
2018-02-10	7	7067
2018-02-10	8	7004
2018-02-10	9	6976
2018-02-10	10	6991
2018-02-10	11	7252
2018-02-10	12	7662
2018-02-10	13	7912
2018-02-10	14	8529
2018-02-10	15	9074
2018-02-10	16	9623
2018-02-10	17	9712
2018-02-10	18	9444
2018-02-10	19	9144
2018-02-10	20	8773
2018-02-10	21	8690
2018-02-10	22	8183
2018-02-10	23	7649
2018-02-10	24	7315
2018-02-11	1	7072
2018-02-11	2	7208
2018-02-11	3	7377
2018-02-11	4	7504
2018-02-11	5	7859
2018-02-11	6	8266
2018-02-11	7	8501
2018-02-11	8	8832
2018-02-11	9	9318
2018-02-11	10	9355
2018-02-11	11	8805
2018-02-11	12	8413
2018-02-11	13	8108
2018-02-11	14	8232
2018-02-11	15	8694
2018-02-11	16	9279
2018-02-11	17	9591
2018-02-11	18	9541
2018-02-11	19	8859
2018-02-11	20	8849
2018-02-11	21	9265
2018-02-11	22	9384
2018-02-11	23	9376
2018-02-11	24	8829
2018-02-12	1	9171
2018-02-12	2	8709
2018-02-12	3	8394
2018-02-12	4	8124
2018-02-12	5	7978
2018-02-12	6	7991
2018-02-12	7	7662
2018-02-12	8	7076
2018-02-12	9	6699
2018-02-12	10	6134
2018-02-12	11	5698
2018-02-12	12	5804
2018-02-12	13	6318
2018-02-12	14	6558
2018-02-12	15	6768
2018-02-12	16	7308
2018-02-12	17	7849
2018-02-12	18	7976
2018-02-12	19	7016
2018-02-12	20	6665
2018-02-12	21	6594
2018-02-12	22	6271
2018-02-12	23	5816
2018-02-12	24	5760
2018-02-13	1	5444
2018-02-13	2	5899
2018-02-13	3	6298
2018-02-13	4	6693
2018-02-13	5	7124
2018-02-13	6	7653
2018-02-13	7	7562
2018-02-13	8	7616
2018-02-13	9	8169
2018-02-13	10	8375
2018-02-13	11	8414
2018-02-13	12	9000
2018-02-13	13	9842
2018-02-13	14	10540
2018-02-13	15	11389
2018-02-13	16	11805
2018-02-13	17	11539
2018-02-13	18	10965
2018-02-13	19	10407
2018-02-13	20	10535
2018-02-13	21	11297
2018-02-13	22	11533
2018-02-13	23	11490
2018-02-13	24	11404
2018-02-14	1	11896
2018-02-14	2	12269
2018-02-14	3	12372
2018-02-14	4	12163
2018-02-14	5	12301
2018-02-14	6	12530
2018-02-14	7	12226
2018-02-14	8	12282
2018-02-14	9	12181
2018-02-14	10	11948
2018-02-14	11	12271
2018-02-14	12	12704
2018-02-14	13	13052
2018-02-14	14	13159
2018-02-14	15	13197
2018-02-14	16	13065
2018-02-14	17	12688
2018-02-14	18	12535
2018-02-14	19	12065
2018-02-14	20	11615
2018-02-14	21	11534
2018-02-14	22	11294
2018-02-14	23	11089
2018-02-14	24	10863
2018-02-15	1	10886
2018-02-15	2	10555
2018-02-15	3	9942
2018-02-15	4	9538
2018-02-15	5	9184
2018-02-15	6	8970
2018-02-15	7	8575
2018-02-15	8	8033
2018-02-15	9	7456
2018-02-15	10	6646
2018-02-15	11	6143
2018-02-15	12	5850
2018-02-15	13	5361
2018-02-15	14	4945
2018-02-15	15	4605
2018-02-15	16	4386
2018-02-15	17	4215
2018-02-15	18	3920
2018-02-15	19	3805
2018-02-15	20	3621
2018-02-15	21	3526
2018-02-15	22	3171
2018-02-15	23	2772
2018-02-15	24	2492
2018-02-16	1	2342
2018-02-16	2	2183
2018-02-16	3	1920
2018-02-16	4	1814
2018-02-16	5	1820
2018-02-16	6	1828
2018-02-16	7	1662
2018-02-16	8	1423
2018-02-16	9	1322
2018-02-16	10	1232
2018-02-16	11	1115
2018-02-16	12	1101
2018-02-16	13	1157
2018-02-16	14	1463
2018-02-16	15	1875
2018-02-16	16	2277
2018-02-16	17	2233
2018-02-16	18	2045
2018-02-16	19	1916
2018-02-16	20	1997
2018-02-16	21	2272
2018-02-16	22	2238
2018-02-16	23	2387
2018-02-16	24	2380
2018-02-17	1	2362
2018-02-17	2	2530
2018-02-17	3	2707
2018-02-17	4	3077
2018-02-17	5	3584
2018-02-17	6	4281
2018-02-17	7	5236
2018-02-17	8	5896
2018-02-17	9	6403
2018-02-17	10	6321
2018-02-17	11	6309
2018-02-17	12	6399
2018-02-17	13	6663
2018-02-17	14	7046
2018-02-17	15	7425
2018-02-17	16	7585
2018-02-17	17	7821
2018-02-17	18	7790
2018-02-17	19	7602
2018-02-17	20	7354
2018-02-17	21	7298
2018-02-17	22	7273
2018-02-17	23	7002
2018-02-17	24	6863
2018-02-18	1	6616
2018-02-18	2	6324
2018-02-18	3	5984
2018-02-18	4	6071
2018-02-18	5	6090
2018-02-18	6	5638
2018-02-18	7	5644
2018-02-18	8	5636
2018-02-18	9	5453
2018-02-18	10	4915
2018-02-18	11	4738
2018-02-18	12	4732
2018-02-18	13	4806
2018-02-18	14	4809
2018-02-18	15	4874
2018-02-18	16	5631
2018-02-18	17	6335
2018-02-18	18	6459
2018-02-18	19	6380
2018-02-18	20	6174
2018-02-18	21	5929
2018-02-18	22	5793
2018-02-18	23	5713
2018-02-18	24	5476
2018-02-19	1	5261
2018-02-19	2	5070
2018-02-19	3	4829
2018-02-19	4	4699
2018-02-19	5	4665
2018-02-19	6	4456
2018-02-19	7	4471
2018-02-19	8	4588
2018-02-19	9	4397
2018-02-19	10	4257
2018-02-19	11	4081
2018-02-19	12	4111
2018-02-19	13	4135
2018-02-19	14	4134
2018-02-19	15	4472
2018-02-19	16	4969
2018-02-19	17	5202
2018-02-19	18	5499
2018-02-19	19	5669
2018-02-19	20	5803
2018-02-19	21	6139
2018-02-19	22	6770
2018-02-19	23	7057
2018-02-19	24	7161
2018-02-20	1	7356
2018-02-20	2	7412
2018-02-20	3	7624
2018-02-20	4	8035
2018-02-20	5	8472
2018-02-20	6	9022
2018-02-20	7	9538
2018-02-20	8	9807
2018-02-20	9	9790
2018-02-20	10	9738
2018-02-20	11	10002
2018-02-20	12	10701
2018-02-20	13	11161
2018-02-20	14	11504
2018-02-20	15	11754
2018-02-20	16	11992
2018-02-20	17	12548
2018-02-20	18	13009
2018-02-20	19	12741
2018-02-20	20	12030
2018-02-20	21	11690
2018-02-20	22	11880
2018-02-20	23	11368
2018-02-20	24	10926
2018-02-21	1	10765
2018-02-21	2	10524
2018-02-21	3	10528
2018-02-21	4	10615
2018-02-21	5	11346
2018-02-21	6	11826
2018-02-21	7	12050
2018-02-21	8	12559
2018-02-21	9	12431
2018-02-21	10	12446
2018-02-21	11	12732
2018-02-21	12	12993
2018-02-21	13	12735
2018-02-21	14	12405
2018-02-21	15	12186
2018-02-21	16	12128
2018-02-21	17	11779
2018-02-21	18	11340
2018-02-21	19	10818
2018-02-21	20	10268
2018-02-21	21	10022
2018-02-21	22	9966
2018-02-21	23	9762
2018-02-21	24	9207
2018-02-22	1	9091
2018-02-22	2	8611
2018-02-22	3	8005
2018-02-22	4	7827
2018-02-22	5	7815
2018-02-22	6	7699
2018-02-22	7	7861
2018-02-22	8	7890
2018-02-22	9	8115
2018-02-22	10	8026
2018-02-22	11	8288
2018-02-22	12	9140
2018-02-22	13	9766
2018-02-22	14	9666
2018-02-22	15	9757
2018-02-22	16	9731
2018-02-22	17	9762
2018-02-22	18	9719
2018-02-22	19	9580
2018-02-22	20	8980
2018-02-22	21	8905
2018-02-22	22	8878
2018-02-22	23	8551
2018-02-22	24	8257
